624;940GZZLUWSD;Wanstead Underground Station;51.575507;0.028537;940GZZLUNAN;North Acton Underground Station;51.523529;-0.259754
625;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028
626;910GEUSTON;London Euston Rail Station;51.528141;-0.133919;940GZZLUWRP;West Ruislip Underground Station;51.569686;-0.437875
627;940GZZLUCAR;Caledonian Road Underground Station;51.548524;-0.118489;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222
628;940GZZLUOAK;Oakwood Underground Station;51.647734;-0.132177;940GZZLUWHP;West Hampstead Underground Station;51.546644;-0.191056
629;940GZZLUGTH;Gants Hill Underground Station;51.57655;0.066195;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682
630;940GZZLUQBY;Queensbury Underground Station;51.594196;-0.286219;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842
631;910GQPRK;Queens Park (London) Rail Station;51.533972;-0.204983;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842
632;940GZZLUWLO;Waterloo Underground Station;51.503303;-0.114776;940GZZDLCGT;Canning Town DLR Station;51.514471;0.00772
633;940GZZDLELV;Elverson Road DLR Station;51.469077;-0.016721;910GLONFLDS;London Fields Rail Station;51.541158;-0.057747
634;940GZZLUHAW;Harrow & Wealdstone Underground Station;51.592266;-0.335219;910GSBURY;Southbury Rail Station;51.648713;-0.05243
635;940GZZLUSGN;Stepney Green Underground Station;51.521863;-0.046589;940GZZLUHBN;Holborn Underground Station;51.517585;-0.12047
636;940GZZLUUPK;Upton Park Underground Station;51.535345;0.035272;910GKTON;Kenton Rail Station;51.581809;-0.316981
637;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
638;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604;940GZZLUHRC;Heathrow Terminals 1-2-3 Underground Station ;51.471239;-0.452256
639;940GZZLUWKA;Warwick Avenue Underground Station;51.523268;-0.18378;940GZZDLSOQ;South Quay DLR Station;51.500136;-0.016569
640;940GZZDLSHS;Stratford High Street DLR Station;51.538201;-0.00107;940GZZLUHOH;Harrow-on-the-Hill Underground Station;51.579202;-0.337226
641;910GWATFDHS;Watford High Street Rail Station;51.652655;-0.391714;940GZZLULSQ;Leicester Square Underground Station;51.51139;-0.128421
642;940GZZLUSKT;South Kenton Underground Station;51.570238;-0.308433;940GZZDLCGT;Canning Town DLR Station;51.514471;0.00772
643;940GZZLULGN;Loughton Underground Station;51.641451;0.055486;910GBRUCGRV;Bruce Grove Rail Station;51.593966;-0.069861
644;940GZZLUSKS;South Kensington Underground Station;51.494098;-0.174135;910GEDMNGRN;Edmonton Green Rail Station;51.624936;-0.061106
645;940GZZLUUPK;Upton Park Underground Station;51.535345;0.035272;940GZZLUHBN;Holborn Underground Station;51.517585;-0.12047
646;910GENFLDTN;Enfield Town Rail Station;51.652034;-0.079321;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695
647;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
648;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;940GZZLUDGY;Dagenham Heathway Underground Station;51.541644;0.147539
649;940GZZLUHSC;Hammersmith (H&C Line) Underground Station;51.493387;-0.225032;940GZZDLALL;All Saints DLR Station;51.511004;-0.013128
650;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;940GZZLUNGW;North Greenwich Underground Station;51.500474;0.004295
651;940GZZLUHAI;Highbury & Islington Underground Station;51.546355;-0.103319;940GZZLUPKR;Park Royal Underground Station;51.527129;-0.284341
652;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682;940GZZDLWFE;Westferry DLR Station;51.509435;-0.026743
653;940GZZLUBST;Baker Street Underground Station;51.522888;-0.157127;940GZZDLBNK;Bank DLR Station;51.513237;-0.088509
654;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;910GBRUCGRV;Bruce Grove Rail Station;51.593966;-0.069861
655;940GZZDLBOW;Bow Church DLR Station;51.527818;-0.020931;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693
656;940GZZLURSG;Ruislip Gardens Underground Station;51.560742;-0.410699;910GHGHMSPK;Highams Park Rail Station;51.608357;-0.000214
657;940GZZLUHPK;Holland Park Underground Station;51.507148;-0.205677;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676
658;940GZZLUADE;Aldgate East Underground Station;51.515042;-0.072378;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
659;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;940GZZLUKNB;Knightsbridge Underground Station;51.501673;-0.160504
660;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904;940GZZLUASL;Arsenal Underground Station;51.558661;-0.107452
661;910GNORWDJ;Norwood Junction Rail Station;51.39702;-0.075216;910GSHMPSTD;South Hampstead Rail Station;51.541438;-0.178875
662;940GZZLUHGD;Hillingdon Underground Station;51.553712;-0.449818;940GZZLUBOS;Boston Manor Underground Station;51.495639;-0.324941
663;940GZZLURVY;Roding Valley Underground Station;51.617206;0.043657;940GZZLURKW;Rickmansworth Underground Station;51.640207;-0.473693
664;940GZZLUHPK;Holland Park Underground Station;51.507148;-0.205677;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469
665;940GZZDLCUS;Custom House (for ExCel) DLR Station;51.50972;0.026708;940GZZLUVXL;Vauxhall Underground Station;51.485747;-0.1242
666;940GZZLUCWP;Chiswick Park Underground Station;51.494632;-0.267972;940GZZLUWCY;White City Underground Station;51.511964;-0.224295
667;940GZZLUWAF;Watford Underground Station;51.657446;-0.41738;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419
668;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;910GWNDSWRD;Wandsworth Road Rail Station;51.47022;-0.138516
669;940GZZLUSSQ;Sloane Square Underground Station;51.492274;-0.156374;940GZZLUNDN;Neasden Underground Station;51.553992;-0.249836
670;940GZZLUTWH;Tower Hill Underground Station;51.509975;-0.07654;940GZZDLBOW;Bow Church DLR Station;51.527818;-0.020931
671;940GZZLUPSG;Parsons Green Underground Station;51.475281;-0.201168;940GZZLUBKF;Blackfriars Underground Station;51.511586;-0.103654
672;940GZZLUHCH;Hornchurch Underground Station;51.554098;0.219131;940GZZLUMVL;Maida Vale Underground Station;51.529782;-0.185756
673;940GZZLURVP;Ravenscourt Park Underground Station;51.494126;-0.23588;940GZZLUSBC;Shepherd's Bush (Central) Underground Station;51.504381;-0.218812
674;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZLUBSC;Barons Court Underground Station;51.490315;-0.213425
675;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469;940GZZLUNGW;North Greenwich Underground Station;51.500474;0.004295
676;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;940GZZDLPUD;Pudding Mill Lane DLR Station;51.534307;-0.012747
677;910GHAGGERS;Haggerston Rail Station;51.538711;-0.075661;940GZZLUVIC;Victoria Underground Station;51.496363;-0.143098
678;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZLUBSC;Barons Court Underground Station;51.490315;-0.213425
679;910GCSEAH;Imperial Wharf Rail Station;51.474953;-0.18282;910GHAGGERS;Haggerston Rail Station;51.538711;-0.075661
680;940GZZLUPVL;Perivale Underground Station;51.536723;-0.323447;940GZZLUHOH;Harrow-on-the-Hill Underground Station;51.579202;-0.337226
681;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895;940GZZLUHCH;Hornchurch Underground Station;51.554098;0.219131
682;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;940GZZDLLCA;London City Airport DLR Station;51.503419;0.048749
683;940GZZLUEAE;Eastcote Underground Station;51.576504;-0.397376;940GZZLUBSC;Barons Court Underground Station;51.490315;-0.213425
684;910GWMBY;Wembley Central Rail Station;51.552331;-0.296433;910GWCROYDN;West Croydon Rail Station;51.378428;-0.102581
685;940GZZLURVY;Roding Valley Underground Station;51.617206;0.043657;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597
686;940GZZLUGFD;Greenford Underground Station;51.54243;-0.346052;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813
687;910GWCROYDN;West Croydon Rail Station;51.378428;-0.102581;940GZZLUUPK;Upton Park Underground Station;51.535345;0.035272
688;940GZZLUMSH;Mansion House Underground Station;51.512122;-0.094004;940GZZLUEHM;East Ham Underground Station;51.538953;0.051195
689;940GZZLUEPK;Elm Park Underground Station;51.54978;0.198654;940GZZDLBOW;Bow Church DLR Station;51.527818;-0.020931
690;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891;910GSACTON;South Acton Rail Station;51.4997;-0.270157
691;940GZZLULYN;Leyton Underground Station;51.556595;-0.005515;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469
692;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;940GZZLURYL;Rayners Lane Underground Station;51.575154;-0.37113
693;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682;940GZZLUHAI;Highbury & Islington Underground Station;51.546355;-0.103319
694;910GWLSDJHL;Willesden Junction Rail Station;51.532502;-0.244547;940GZZLUECM;Ealing Common Underground Station;51.510145;-0.288265
695;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264;940GZZLUEAC;Elephant & Castle Underground Station;51.49454;-0.100601
696;940GZZLUWKN;West Kensington Underground Station;51.490463;-0.206635;910GHGHMSPK;Highams Park Rail Station;51.608357;-0.000214
697;940GZZDLGAL;Gallions Reach DLR Station;51.508945;0.071565;940GZZLUVXL;Vauxhall Underground Station;51.485747;-0.1242
698;940GZZDLLDP;Langdon Park DLR Station;51.515176;-0.014143;940GZZLUQBY;Queensbury Underground Station;51.594196;-0.286219
699;940GZZLUSFS;Southfields Underground Station;51.445076;-0.2066;910GDENMRKH;Denmark Hill Rail Station;51.468206;-0.089356
700;940GZZLUEAN;East Acton Underground Station;51.516616;-0.247248;910GWCHAPEL;Whitechapel Rail Station;51.519474;-0.059751
701;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581;940GZZLUWYP;Wembley Park Underground Station;51.563204;-0.279261
702;940GZZDLRAL;Royal Albert DLR Station;51.508361;0.045944;940GZZLURYL;Rayners Lane Underground Station;51.575154;-0.37113
703;940GZZLUCSM;Chesham Underground Station;51.70521;-0.611241;940GZZLUOAK;Oakwood Underground Station;51.647734;-0.132177
704;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825;940GZZLULGN;Loughton Underground Station;51.641451;0.055486
705;940GZZLUWSP;Westbourne Park Underground Station;51.521115;-0.201063;940GZZLUASL;Arsenal Underground Station;51.558661;-0.107452
706;910GWLSDJHL;Willesden Junction Rail Station;51.532502;-0.244547;940GZZLUWWL;Walthamstow Central Underground Station;51.582971;-0.019877
707;910GPCKHMQD;Queens Road Peckham Rail Station;51.47357;-0.057307;940GZZLUCGT;Canning Town Underground Station;51.513588;0.00833
708;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;910GWATFDHS;Watford High Street Rail Station;51.652655;-0.391714
709;940GZZLUWIM;Wimbledon Underground Station;51.421209;-0.206571;910GHARLSDN;Harlesden Rail Station;51.536295;-0.257667
710;940GZZDLGRE;Greenwich DLR Station;51.47809;-0.013666;910GBHILLPK;Bush Hill Park Rail Station;51.641872;-0.069452
711;940GZZLULRD;Latimer Road Underground Station;51.513394;-0.217797;940GZZLUUXB;Uxbridge Underground Station;51.546563;-0.47794
712;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676
713;940GZZDLCUS;Custom House (for ExCel) DLR Station;51.50972;0.026708;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693
714;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;940GZZDLBLA;Blackwall DLR Station;51.507995;-0.006961
715;940GZZLUBKF;Blackfriars Underground Station;51.511586;-0.103654;940GZZLUEAE;Eastcote Underground Station;51.576504;-0.397376
716;940GZZDLABR;Abbey Road DLR Station;51.531931;0.003745;940GZZLULGN;Loughton Underground Station;51.641451;0.055486
717;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842;940GZZLUPCO;Pimlico Underground Station;51.489101;-0.133757
718;940GZZLUMMT;Monument Underground Station;51.510705;-0.085964;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802
719;940GZZLUNHG;Notting Hill Gate Underground Station;51.509132;-0.196102;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234
720;940GZZLUHWT;Hounslow West Underground Station;51.473473;-0.386533;910GCRYSTLP;Crystal Palace Rail Station;51.418111;-0.072605
721;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209;940GZZLUGHK;Goldhawk Road Underground Station;51.502009;-0.226714
722;940GZZLUWYC;Wembley Central Underground Station;51.55231;-0.296852;910GNWCRELL;New Cross ELL Rail Station;51.476347;-0.032434
723;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828
724;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;910GBARKING;Barking Rail Station;51.5395;0.080913
725;940GZZLUNWY;North Wembley Underground Station;51.562558;-0.304;940GZZLUPKR;Park Royal Underground Station;51.527129;-0.284341
726;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494
727;940GZZLUNDN;Neasden Underground Station;51.553992;-0.249836;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895
728;910GFNCHLYR;Finchley Road & Frognal Rail Station;51.550272;-0.183138;910GHGHMSPK;Highams Park Rail Station;51.608357;-0.000214
729;940GZZDLSTD;Stratford DLR Station;51.541763;-0.003279;940GZZLUPVL;Perivale Underground Station;51.536723;-0.323447
730;940GZZLUPAH;Paddington (H&C Line)-Underground;51.518192;-0.178303;940GZZLUWHM;West Ham Underground Station;51.528141;0.005063
731;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZDLBNK;Bank DLR Station;51.513237;-0.088509
732;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202;910GWNDSWRD;Wandsworth Road Rail Station;51.47022;-0.138516
733;940GZZLUTPN;Turnpike Lane Underground Station;51.590279;-0.102947;910GHEDSTNL;Headstone Lane Rail Station;51.602648;-0.357222
734;940GZZLUGBY;Gunnersbury Underground Station;51.491808;-0.275267;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209
735;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825
736;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881;910GCAMHTH;Cambridge Heath (London) Rail Station;51.531978;-0.057273
737;940GZZLUHR5;Heathrow Terminal 5 Underground Station;51.470056;-0.490552;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881
738;910GCLPHMJ1;Clapham Junction Rail Station;51.46419;-0.170219;910GHGHMSPK;Highams Park Rail Station;51.608357;-0.000214
739;940GZZDLCYP;Cyprus DLR Station;51.508477;0.063934;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099
740;940GZZLUCGN;Covent Garden Underground Station;51.513098;-0.124431;940GZZDLDEV;Devons Road DLR Station;51.522672;-0.017608
741;940GZZLUHOH;Harrow-on-the-Hill Underground Station;51.579202;-0.337226;940GZZLUVIC;Victoria Underground Station;51.496363;-0.143098
742;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264;910GGOSPLOK;Gospel Oak Rail Station;51.555341;-0.150766
743;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099;910GACTNCTL;Acton Central Rail Station;51.508721;-0.26297
744;910GHRGYGL;Harringay Green Lanes Rail Station;51.577189;-0.098138;940GZZLUHGD;Hillingdon Underground Station;51.553712;-0.449818
745;940GZZLUHSD;Hammersmith (Dist&Picc Line) Underground Station;51.492304;-0.223619;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389
746;940GZZDLCUT;Cutty Sark (for Maritime Greenwich) DLR Station;51.481675;-0.010802;910GWHHRTLA;White Hart Lane Rail Station;51.605044;-0.070907
747;940GZZLUNHG;Notting Hill Gate Underground Station;51.509132;-0.196102;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813
748;940GZZLURYO;Royal Oak Underground Station;51.519118;-0.188745;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469
749;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719
750;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825
751;910GENFLDTN;Enfield Town Rail Station;51.652034;-0.079321;940GZZDLWFE;Westferry DLR Station;51.509435;-0.026743
752;940GZZLUWYC;Wembley Central Underground Station;51.55231;-0.296852;940GZZLUVXL;Vauxhall Underground Station;51.485747;-0.1242
753;940GZZLUWHM;West Ham Underground Station;51.528141;0.005063;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242
754;940GZZLUVIC;Victoria Underground Station;51.496363;-0.143098;940GZZLUCGN;Covent Garden Underground Station;51.513098;-0.124431
755;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304
756;910GRICHMND;Richmond (London) Rail Station;51.463064;-0.301559;940GZZLUMED;Mile End Underground Station;51.525127;-0.033633
757;910GHARLSDN;Harlesden Rail Station;51.536295;-0.257667;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813
758;910GFNCHLYR;Finchley Road & Frognal Rail Station;51.550272;-0.183138;940GZZLUEHM;East Ham Underground Station;51.538953;0.051195
759;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;910GSURREYQ;Surrey Quays Rail Station;51.4932;-0.047512
760;940GZZLUSBM;Shepherd's Bush Market Underground Station;51.505583;-0.226373;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719
761;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559;910GHACKNYW;Hackney Wick Rail Station;51.543416;-0.024912
762;910GCSEAH;Imperial Wharf Rail Station;51.474953;-0.18282;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423
763;940GZZLUWSM;Westminster Underground Station;51.501324;-0.124857;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895
764;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581;910GWAPPING;Wapping Rail Station;51.504392;-0.055925
765;940GZZLUEAN;East Acton Underground Station;51.516616;-0.247248;940GZZDLRAL;Royal Albert DLR Station;51.508361;0.045944
766;940GZZLUNOW;Northwood Underground Station;51.611052;-0.423818;940GZZLURSM;Ruislip Manor Underground Station;51.5732;-0.412963
767;940GZZLUWAF;Watford Underground Station;51.657446;-0.41738;940GZZLUTNG;Turnham Green Underground Station;51.495152;-0.254554
768;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904;940GZZLUEPY;East Putney Underground Station;51.459208;-0.210998
769;940GZZLUMYB;Marylebone Underground Station;51.522327;-0.163204;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604
770;940GZZLUUXB;Uxbridge Underground Station;51.546563;-0.47794;940GZZLUWJN;Willesden Junction Underground Station;51.532264;-0.244282
771;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;940GZZLUEAC;Elephant & Castle Underground Station;51.49454;-0.100601
772;910GWHMDSTD;West Hampstead Rail Station;51.547473;-0.191182;940GZZLUHSK;High Street Kensington Underground Station;51.50106;-0.19279
773;940GZZLUPCC;Piccadilly Circus Underground Station;51.510055;-0.133794;940GZZLUGPS;Great Portland Street Underground Station;51.523845;-0.144258
774;940GZZLUSGN;Stepney Green Underground Station;51.521863;-0.046589;910GNWEMBLY;North Wembley Rail Station;51.562602;-0.303984
775;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222;940GZZLURSM;Ruislip Manor Underground Station;51.5732;-0.412963
776;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604
777;910GACTNCTL;Acton Central Rail Station;51.508721;-0.26297;910GKENOLYM;Kensington (Olympia) Rail Station;51.497903;-0.210362
778;940GZZDLCGT;Canning Town DLR Station;51.514471;0.00772;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226
779;910GKENOLYM;Kensington (Olympia) Rail Station;51.497903;-0.210362;940GZZLUWWL;Walthamstow Central Underground Station;51.582971;-0.019877
780;910GCRYSTLP;Crystal Palace Rail Station;51.418111;-0.072605;940GZZDLBLA;Blackwall DLR Station;51.507995;-0.006961
781;940GZZLUUPB;Upminster Bridge Underground Station;51.558565;0.235824;940GZZLUHPK;Holland Park Underground Station;51.507148;-0.205677
782;940GZZLUHWT;Hounslow West Underground Station;51.473473;-0.386533;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423
783;940GZZLUGBY;Gunnersbury Underground Station;51.491808;-0.275267;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015
784;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963;910GHOMRTON;Homerton Rail Station;51.547017;-0.042353
785;910GRCTRYRD;Rectory Road Rail Station;51.558508;-0.068261;910GWBRMPTN;West Brompton Rail Station;51.487065;-0.19559
786;910GHTCHEND;Hatch End Rail Station;51.609416;-0.368604;910GWHMDSTD;West Hampstead Rail Station;51.547473;-0.191182
787;940GZZLUCYF;Canary Wharf Underground Station;51.503492;-0.018239;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264
788;910GCROUCHH;Crouch Hill Rail Station;51.571308;-0.117144;940GZZLUCYD;Chorleywood Underground Station;51.654359;-0.518453
789;940GZZLUKEN;Kenton Underground Station;51.581763;-0.316911;940GZZLUHCH;Hornchurch Underground Station;51.554098;0.219131
790;940GZZLUBLR;Blackhorse Road Underground Station;51.586925;-0.041143;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304
791;940GZZLUEHM;East Ham Underground Station;51.538953;0.051195;940GZZDLCUS;Custom House (for ExCel) DLR Station;51.50972;0.026708
792;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099;940GZZLURKW;Rickmansworth Underground Station;51.640207;-0.473693
793;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099;940GZZDLPDK;Pontoon Dock DLR Station;51.502216;0.032124
794;940GZZLUWSD;Wanstead Underground Station;51.575507;0.028537;940GZZDLBEC;Beckton DLR Station;51.514366;0.061462
795;940GZZLUBST;Baker Street Underground Station;51.522888;-0.157127;940GZZDLDEP;Deptford Bridge DLR Station;51.474218;-0.022431
796;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;910GSHADWEL;Shadwell Rail Station;51.511288;-0.056928
797;940GZZLUECM;Ealing Common Underground Station;51.510145;-0.288265;940GZZLUNAN;North Acton Underground Station;51.523529;-0.259754
798;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222;940GZZLUMPK;Moor Park Underground Station;51.629844;-0.432443
799;940GZZLUCGN;Covent Garden Underground Station;51.513098;-0.124431;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226
800;940GZZDLRAL;Royal Albert DLR Station;51.508361;0.045944;940GZZLUWYC;Wembley Central Underground Station;51.55231;-0.296852
801;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;910GBROCKLY;Brockley Rail Station;51.464652;-0.03753
802;940GZZLUWYP;Wembley Park Underground Station;51.563204;-0.279261;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904
803;940GZZLUNWH;Northwood Hills Underground Station;51.60057;-0.409453;940GZZDLCYP;Cyprus DLR Station;51.508477;0.063934
804;940GZZLUPAC;Paddington Underground Station;51.516586;-0.175686;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813
805;910GSHMPSTD;South Hampstead Rail Station;51.541438;-0.178875;940GZZLUQWY;Queensway Underground Station;51.510316;-0.187149
806;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202
807;940GZZDLCUS;Custom House (for ExCel) DLR Station;51.50972;0.026708;940GZZLUEHM;East Ham Underground Station;51.538953;0.051195
808;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228;940GZZLUBWT;Bayswater Underground Station;51.512289;-0.187935
809;910GLYTNSHR;Leytonstone High Road Rail Station;51.56356;0.008425;910GSBURY;Southbury Rail Station;51.648713;-0.05243
810;940GZZLULVT;Liverpool Street Underground Station;51.517377;-0.083176;910GWMBY;Wembley Central Rail Station;51.552331;-0.296433
811;910GHARLSDN;Harlesden Rail Station;51.536295;-0.257667;940GZZLUSGT;Southgate Underground Station;51.632323;-0.127811
812;940GZZLUMMT;Monument Underground Station;51.510705;-0.085964;940GZZLUERB;Edgware Road (Bakerloo) Underground Station;51.520304;-0.170147
813;940GZZLULGN;Loughton Underground Station;51.641451;0.055486;910GKENOLYM;Kensington (Olympia) Rail Station;51.497903;-0.210362
814;940GZZDLWFE;Westferry DLR Station;51.509435;-0.026743;940GZZLUCSM;Chesham Underground Station;51.70521;-0.611241
815;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825;940GZZDLGAL;Gallions Reach DLR Station;51.508945;0.071565
816;940GZZLUBMY;Bermondsey Underground Station;51.497957;-0.063762;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597
817;940GZZLUUPK;Upton Park Underground Station;51.535345;0.035272;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961
818;940GZZLUHLT;Hainault Underground Station;51.603665;0.093493;940GZZLUSGN;Stepney Green Underground Station;51.521863;-0.046589
819;940GZZLUMRH;Manor House Underground Station;51.570744;-0.096113;910GWAPPING;Wapping Rail Station;51.504392;-0.055925
820;940GZZLUHSD;Hammersmith (Dist&Picc Line) Underground Station;51.492304;-0.223619;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963
821;940GZZDLHEQ;Heron Quays DLR Station;51.503383;-0.021413;940GZZLULNB;London Bridge Underground Station;51.505725;-0.088867
822;940GZZLUHAW;Harrow & Wealdstone Underground Station;51.592266;-0.335219;910GBRBY;Brondesbury Rail Station;51.545171;-0.202306
823;940GZZLUASG;Arnos Grove Underground Station;51.616454;-0.133058;940GZZLUHWY;Holloway Road Underground Station;51.552702;-0.113239
824;940GZZLUCAL;Chalfont & Latimer Underground Station;51.667985;-0.560682;940GZZLUPNR;Pinner Underground Station;51.5929;-0.381164
825;910GRICHMND;Richmond (London) Rail Station;51.463064;-0.301559;910GSHMPSTD;South Hampstead Rail Station;51.541438;-0.178875
826;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881;940GZZLUSTD;Stratford Underground Station;51.541811;-0.00345
827;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895
828;910GENFLDTN;Enfield Town Rail Station;51.652034;-0.079321;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597
829;940GZZLUFLP;Fairlop Underground Station;51.595625;0.091015;940GZZLUHRC;Heathrow Terminals 1-2-3 Underground Station ;51.471239;-0.452256
830;910GDALS;Dalston Junction Rail Station;51.546121;-0.075131;910GSTKNWNG;Stoke Newington Rail Station;51.565239;-0.072881
